recipient_id,recipient_name,category,subcategory,book_title,publisher,award_status,year,location,publication,show,company,restaurant_name,project
55378,Benjamin Barlow,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2024,"Stanley, Idaho",,,,"Stanley Supper Club,",
55380,Nick Steen Gullings,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2024,"Billings, Montana",,,,Walkers Grill,
55375,Matt Vawter,Restaurant & Chef,Best Chef Mountain,,,Winner,2024,"Breckenridge, Colorado",,,,Rootstalk,
55382,Jeremy Salamon,Restaurant & Chef,Best Chef New York State,,,Nominee,2024,"Brooklyn, New York",,,,Agi's Counter,
55395,Chris Mauricio,Restaurant & Chef,Best Chef New York State,,,Nominee,2024,"Accord, New York",,,,Harana Market,
55396,Atsushi Kono,Restaurant & Chef,Best Chef New York State,,,Nominee,2024,"New York, New York",,,,Kono,
55400,Nasim Alikhani,Restaurant & Chef,Best Chef New York State,,,Nominee,2024,"Brooklyn, New York",,,,Sofreh,
55755,Scarr Pimentel,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"New York, New York",,,,Scarr's Pizza,
55383,Calvin Eng,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"Brooklyn, New York",,,,Bonnie's,
55384,Shaina Loew-Banayan,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"Hudson, New York",,,,Cafe Mutton,
55385,Efrén Hernández,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"Leeds, New York",,,,Casa Susanna,
55386,Charles Gabriel,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"New York, New York",,,,Charles Pan-Fried Chicken,
55387,Hillary Sterling,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"New York, New York",,,,Ci Siamo,
55389,Ayo Balogun,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"Brooklyn, New York",,,,Dept of Culture,
55390,Luis Herrera,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"Brooklyn, New York",,,,Ensenada,
55391,Jj Johnson,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"New York, New York",,,,FieldTrip,
55392,Doris Choi,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"Woodstock, New York",,,,Good Night,
55393,Aretah Ettarh,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"New York, New York",,,,Gramercy Tavern,
55394,Telly Justice,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"New York, New York",,,,HAGS,
55397,Edward Szymanski,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"New York, New York",,,,Lord's,
55398,Mary Attea,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"New York, New York",,,,Musket Room,
55399,Meagan Pimentel,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"New York, New York",,,,Scarr’s Pizza,
55401,Clare De Boer,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2024,"Pine Plains, New York",,,,Stissing House,
55388,Charlie Mitchell,Restaurant & Chef,Best Chef New York State,,,Winner,2024,"Brooklyn, New York",,,,Cloverhill,
55405,Maria Meza,Restaurant & Chef,Best Chef Northeast,,,Nominee,2024,"Providence, Rhode Island",,,,Dolores,
55408,Cara Chigazola Tobin,Restaurant & Chef,Best Chef Northeast,,,Nominee,2024,"Burlington, Vermont",,,,Honey Road,
55410,Jake Stevens,Restaurant & Chef,Best Chef Northeast,,,Nominee,2024,"Portland, Maine",,,,Leeward,
55418,Conor Dennehy,Restaurant & Chef,Best Chef Northeast,,,Nominee,2024,"Cambridge, Massachusetts",,,,Tallula,
55402,Mary Bruns,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Portland, Maine",,,,Artemisia Cafe,
55403,Ian Driscoll,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Portland, Maine",,,,Bar Futo,
55404,John Dasilva,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Boston, Massachusetts",,,,Chickadee,
55406,Peter Carvelli,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Bristol, Rhode Island",,,,Foglia,
55407,Patricia Estorino,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Cambridge, Massachusetts",,,,Gustazo Cuban Kitchen & Bar,
55409,Subat Dilmurat,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Providence, Rhode Island",,,,Jahunger,
55411,Andy Teixeira,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Middletown, Rhode Island",,,,Newport Vineyards,
55412,Rachel Miller,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Lynn, Massachusetts",,,,Nightshade Noodle Bar,
55413,Lee Frank,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Exeter, New Hampshire",,,,Otis. Restaurant,
55414,Tracy Chang,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Cambridge, Massachusetts",,,,Pagu,
55415,Micah Tavelli,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Burlington, Vermont",,,,Paradiso Hi-Fi,
55416,Laurence Louie,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Quincy, Massachusetts",,,,Rubato,
55417,Cecelia Lizotte,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Boston, Massachusetts",,,,Suya Joint,
55419,Valerie Goldman,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Portland, Maine",,,,The Honey Paw,
55421,Basil Yu,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2024,"Newport, Rhode Island",,,,Yagi Noodles,
55420,David Standridge,Restaurant & Chef,Best Chef Northeast,,,Winner,2024,"Mystic, Connecticut",,,,The Shipwright's Daughter,
55423,Kristi Brown-Wokoma,Restaurant & Chef,Best Chef Northwest & Pacific,,,Nominee,2024,"Seattle, Washington",,,,Communion,
55430,Joshua Dorcak,Restaurant & Chef,Best Chef Northwest & Pacific,,,Nominee,2024,"Ashland, Oregon",,,,MÄS,
55431,Avery Adams,Restaurant & Chef,Best Chef Northwest & Pacific,,,Nominee,2024,"Orcas Island, Washington",,,,Matia Kitchen,
55432,Melissa Miranda,Restaurant & Chef,Best Chef Northwest & Pacific,,,Nominee,2024,"Seattle, Washington",,,,Musang,
55422,Nathan Bentley,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Anchorage, Alaska",,,,Altura Bistro,
55424,Dan Koommoo,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Yakima, Washington",,,,Crafted,
55425,Peter Vuong,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Portland, Oregon",,,,Ha VL,
55426,Beau Schooler,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Juneau, Alaska",,,,In Bocca Al Lupo,
55428,Grayson Corrales,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Seattle, Washington",,,,MariPili Tapas Bar,
55429,Jeff Scheer,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Pukalani, Hawaii",,,,Marlow,
55433,Jason Peel,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Honolulu, Hawaii",,,,Nami Kaze,
55434,Nae Ogawa,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Honolulu, Hawaii",,,,natuRe Waikiki,
55435,Ryan Roadhouse,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Portland, Oregon",,,,Nodoguro,
55436,Evan Leichtling,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Seattle, Washington",,,,Off Alley,
55437,Matthew Lightner,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"McMinnville, Oregon",,,,okta,
55438,Andrew Le,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Honolulu, Hawaii",,,,The Pig and the Lady,
55439,Derek Bray,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Tacoma, Washington",,,,The Table,
55440,Sheldon Simeon,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Wailuku, Hawaii",,,,Tiffany’s,
55441,Mike Dodge,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2024,"Anchorage, Alaska",,,,Whisky & Ramen,
55427,Gregory Gourdet,Restaurant & Chef,Best Chef Northwest & Pacific,,,Winner,2024,"Portland, Oregon",,,,kann,
55446,Hunter Evans,Restaurant & Chef,Best Chef South,,,Nominee,2024,"Jackson, Mississippi",,,,Elvie's,
55456,Carlos Portela,Restaurant & Chef,Best Chef South,,,Nominee,2024,"San Juan, Puerto Rico",,,,Orujo,
55460,Arvinder Vilkhu,Restaurant & Chef,Best Chef South,,,Nominee,2024,"New Orleans, Louisiana",,,,Saffron,
55462,Gabriel Hernández,Restaurant & Chef,Best Chef South,,,Nominee,2024,"San Juan, Puerto Rico",,,,Verde Mesa,
55442,Melissa Araujo,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"New Orleans, Louisiana",,,,Alma Cafe,
55443,Clay Conley,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"Palm Beach, Florida",,,,Buccan,
55444,Marlon Chukumerije,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"Gretna, Louisiana",,,,Chicken's Kitchen,
55445,Matthew Cooper,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"Bentonville, Arkansas",,,,Conifer,
55447,Rob C McDaniel,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"Birmingham, Alabama",,,,Helen,
55448,Henry Moso,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"Orlando, Florida",,,,Kabooki Sushi,
55449,Jennifer Berdin,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"Orlando, Florida",,,,Kadence,
55450,Mark Berdin,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"Orlando, Florida",,,,Kadence,
55451,Kelsey Barnard Clark,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"Dothan, Alabama",,,,KBC,
55452,Ruben Guzman,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"San Juan, Puerto Rico",,,,Leña Eh Food Truck,
55454,Sophina Uong,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"New Orleans, Louisiana",,,,Mister Mao,
55455,Tristen Epps,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"Miami, Florida",,,,Ocean Social,
55457,Jordan Herndon,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"New Orleans, Louisiana",,,,Palm&Pine,
55458,Amarys Koenig Herndon,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"New Orleans, Louisiana",,,,Palm&Pine,
55459,Arwen Rice,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"Mobile, Mississippi",,,,Red or White,
55461,Hardette Harris,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"Shreveport, Louisiana",,,,Us Up North,
55463,Rafael Rios,Restaurant & Chef,Best Chef South,,,Semifinalist,2024,"Bentonville, Arkansas",,,,Yeyo's El Alma de Mexico,
55453,Valerie Chang,Restaurant & Chef,Best Chef South,,,Winner,2024,"Miami, Florida",,,,Maty's,
55464,Rod Lassiter,Restaurant & Chef,Best Chef Southeast,,,Nominee,2024,"Atlanta, Georgia",,,,Talat Market,
55465,Parnass Savang,Restaurant & Chef,Best Chef Southeast,,,Nominee,2024,"Atlanta, Georgia",,,,Talat Market,
55470,James London,Restaurant & Chef,Best Chef Southeast,,,Nominee,2024,"Charleston, South Carolina",,,,Chubby Fish,
55471,Neilly Robinson,Restaurant & Chef,Best Chef Southeast,,,Nominee,2024,"West Columbia, South Carolina",,,,City Limits Barbeque,
55484,Jamie Davis,Restaurant & Chef,Best Chef Southeast,,,Nominee,2024,"Washington, North Carolina",,,,The Hackney,
55754,Robbie Robinson,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"West Columbia, South Carolina",,,,City Limits Barbeque,
55467,Scott Macgregor,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Snowshoe, West Virginia",,,,Appalachia Kitchen,
55468,Erika Council,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Atlanta, Georgia",,,,Bomb Biscuits,
55469,Preeti Waas,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Raleigh, North Carolina",,,,Cheeni Indian Food Emporium,
55472,"Kanlaya ""Gun"" Supachana",Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Sylva, North Carolina",,,,Dalaya Thai Cuisine,
55473,Arnold Myint,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Nashville, Tennessee",,,,International Market,
55474,Oscar Johnson,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Charlotte, North Carolina",,,,Jimmy Pearls,
55475,Daryl Cooper,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Charlotte, North Carolina",,,,Jimmy Pearls,
55476,Kitwanda Cyrus,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Columbia, South Carolina",,,,Kiki's Chicken and Waffles,
55477,Tyrone Cyrus,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Columbia, South Carolina",,,,Kiki's Chicken and Waffles,
55478,Trevor Moran,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Nashville, Tennessee",,,,Locust,
55479,Jason Sellers,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Asheville, North Carolina",,,,Plant,
55480,Pete Amadhanirundr,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Athens, Georgia",,,,Puma Yu's,
55481,Duane Nutter,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Atlanta, Georgia",,,,Southern National,
55482,Daris Leatherwood,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Memphis, Tennessee",,,,Supper Club on 2nd,
55483,Dallas McGarity,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Louisville, Kentucky",,,,The Fat Lamb,
55485,Jacques Larson,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Sullivan’s Island, South Carolina",,,,The Obstinate Daughter,
55486,Arnaldo Castillo,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2024,"Atlanta, Georgia",,,,Tio Lucho’s,
55466,Paul Smith,Restaurant & Chef,Best Chef Southeast,,,Winner,2024,"Charleston, West Virginia",,,,1010 Bridge,
55487,Steve Kestler,Restaurant & Chef,Best Chef Southwest,,,Nominee,2024,"Henderson, Nevada",,,,Aroma Latin American Cocina,
55498,Jeff Chanchaleune,Restaurant & Chef,Best Chef Southwest,,,Nominee,2024,"Oklahoma City, Oklahoma",,,,Ma Der Lao Kitchen,
55499,Steve Riley,Restaurant & Chef,Best Chef Southwest,,,Nominee,2024,"Albuquerque, New Mexico",,,,Mesa Provisions,
55506,Eduardo Rodriguez,Restaurant & Chef,Best Chef Southwest,,,Nominee,2024,"Santa Fe, New Mexico",,,,Zacatlan,
55750,Jacque Siegfried,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Broken Arrow, Oklahoma",,,,Natv,
55489,Flavia Briones,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Tucson, Arizona",,,,Barista Del Barrio,
55490,Chris Bethoney,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Albuquerque, New Mexico",,,,Campo at Los Poblanos,
55491,Josefina Garcilazo,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"La Mesa, New Mexico",,,,Chope's,
55492,Alexandre Figueira,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Tulsa, Oklahoma",,,,Doctor Kustom,
55493,Annamaria Brezna,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Santa Fe, New Mexico",,,,Dolina Cafe and Bakery,
55494,Sam Greenhalgh,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Flagstaff, Arizona",,,,Forêt,
55495,Pornsupak Bunnag,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Phoenix, Arizona",,,,Glai Baan,
55496,Jordan Hawley,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Tulsa, Oklahoma",,,,il seme,
55497,Marc Quinones,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Albuquerque, New Mexico",,,,Level 5,
55500,Dj Flores,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Las Vegas, Nevada",,,,Milpa,
55501,Richard Siegfried,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Broken Arrow, Oklahoma",,,,Natv,
55502,Tabb Singleton,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Idabel, Oklahoma",,,,Phat Tabb's BBQ,
55503,Claudio Urciuoli,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Gilbert, Arizona",,,,Source,
55504,Brian Howard,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Las Vegas, Nevada",,,,Sparrow + Wolf,
55505,Wendy Garcia,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2024,"Tucson, Arizona",,,,Tumerico,
55488,Rene Andrade,Restaurant & Chef,Best Chef Southwest,,,Winner,2024,"Phoenix, Arizona",,,,Bacanora,
55513,Tracy Malechek-Ezekiel,Restaurant & Chef,Best Chef Texas,,,Nominee,2024,"Austin, Texas",,,,Birdie's,
55518,Christopher Cullum,Restaurant & Chef,Best Chef Texas,,,Nominee,2024,"San Antonio, Texas",,,,Cullum’s Attaboy,
55522,Misti Norris,Restaurant & Chef,Best Chef Texas,,,Nominee,2024,"Dallas, Texas",,,,Petra & the Beast,
55526,Emmanuel Chavez,Restaurant & Chef,Best Chef Texas,,,Nominee,2024,"Houston, Texas",,,,Tatemó,
55753,Regino Rojas,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Dallas, Texas",,,,Purepecha,
55507,Andrew Ho,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"San Antonio, Texas",,,,Curry Boys BBQ,
55508,Andrew Samia,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"San Antonio, Texas",,,,Curry Boys BBQ,
55509,Sean Wen,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"San Antonio, Texas",,,,Curry Boys BBQ,
55511,Thomas Bille,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Dallas, Texas",,,,Belly of the Beast,
55512,Jennifer Dobbertin,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"San Antonio, Texas",,,,Best Quality Daughter,
55514,Tavel Bristol-Joseph,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Austin, Texas",,,,Canje,
55515,Alexandra Gates,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Marfa, Texas",,,,Cochineal,
55516,Victoria Elizondo,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Houston, Texas",,,,Cochinita & Co.,
55517,Joseph Gomez,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Austin, Texas",,,,Con Todo,
55519,Emiliano Marentes,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"El Paso, Texas",,,,Elemi,
55520,Anastacia Quiñones-Pittman,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Dallas, Texas",,,,José,
55521,Geoffrey Ellis,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Austin, Texas",,,,Mum Foods Smokehouse & Delicatessen,
55523,Sandra Rojas,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Dallas, Texas",,,,Purépecha,
55524,Mark Clayton,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Houston, Texas",,,,Squable,
55525,Fermín Nuñez,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Austin, Texas",,,,Suerte,
55527,Rich Vana,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Frisco, Texas",,,,The Heritage Table,
55528,Arnulfo Sanchez,Restaurant & Chef,Best Chef Texas,,,Semifinalist,2024,"Grapevine, Texas",,,,Vaqueros Texas Bar-B-Q,
55510,Ana Liz Pulido,Restaurant & Chef,Best Chef Texas,,,Winner,2024,"Mission, Texas",,,,Ana Liz Taqueria,
55662,Shan,Restaurant & Chef,Best New Restaurant,,,Nominee,2024,"Bozeman, Montana",,,,,
55622,Barbs-B-Q,Restaurant & Chef,Best New Restaurant,,,Nominee,2024,"Lockhart, Texas",,,,,
55675,Kaya,Restaurant & Chef,Best New Restaurant,,,Nominee,2024,"Orlando, Florida",,,,,
55677,Bar Bacetto,Restaurant & Chef,Best New Restaurant,,,Nominee,2024,"Waitsburg, Washington",,,,,
55679,Chez Noir,Restaurant & Chef,Best New Restaurant,,,Nominee,2024,"Carmel-by-the-Sea, California",,,,,
55688,Oro by Nixta,Restaurant & Chef,Best New Restaurant,,,Nominee,2024,"Minneapolis, Minnesota",,,,,
55690,Kisser,Restaurant & Chef,Best New Restaurant,,,Nominee,2024,"Nashville, Tennessee",,,,,
55693,Hayward,Restaurant & Chef,Best New Restaurant,,,Nominee,2024,"McMinnville, Oregon",,,,,
55666,Comfort Kitchen,Restaurant & Chef,Best New Restaurant,,,Nominee,2024,"Dorchester, Massachusetts",,,,,
55652,Sado,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Louis, Missouri",,,,,
55653,The Alna Store,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Alna, Maine",,,,,
55656,Sắp Sửa,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Denver, Colorado",,,,,
55660,Ajja,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Raleigh, North Carolina",,,,,
55935,Foul Witch,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"New York, New York",,,,,
55621,Alkemē,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Santa Fe, New Mexico",,,,,
55623,Jūn,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Houston, Texas",,,,,
55624,Lita,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Aberdeen Township, New Jersey",,,,,
55670,Foxface Natural,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"New York, New York",,,,,
55671,Ramen Del Barrio,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Austin, Texas",,,,,
55672,Barra Santos,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Los Angeles, California",,,,,
55678,Mainlander,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"St. Louis, Missouri",,,,,
55681,Tuxpan Taqueria,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Central Falls, Rhode Island",,,,,
55683,Tatiana by Kwame Onwuachi,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"New York, New York",,,,,
55691,Kiln,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"San Francisco, California",,,,,
55699,Alpino,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Detroit, Michigan",,,,,
55701,My Loup,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Philadelphia, Pennsylvania",,,,,
55702,Scoundrel,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Greenville, South Carolina",,,,,
55747,Atelier,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Chicago, Illinois",,,,,
55667,Ava Bakery,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2024,"Phoenix, Arizona",,,,,
55716,Dakar NOLA,Restaurant & Chef,Best New Restaurant,,,Winner,2024,"New Orleans, Louisiana",,,,,
55579,Fariyal Abdullahi,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2024,"New York, New York",,,,Hav & Mar,
55583,Nikko Cagalanan,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2024,"Charleston, South Carolina",,,,Kultura,
55603,Janet Becerra,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2024,"Seattle, Washington",,,,Pancita,
55611,Ryan Fernandez,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2024,"Buffalo, New York",,,,Southern Junction,
55593,Kenneth Wan,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Denver, Colorado",,,,MAKfam,
55594,Bryce Stevenson,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"La Pointe, Wisconsin",,,,Miijim,
55597,Rocky Coronado,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Detroit, Michigan",,,,Nepantla,
55599,Lawrence Weeks,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Louisville, Kentucky",,,,North of Bourbon,
55549,Alessandro Zecca,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Los Angeles, California",,,,Amiga Amore,
55550,Danielle Duran-Zecca,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Los Angeles, California",,,,Amiga Amore,
55557,Ki Chung,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Honolulu, Hawaii",,,,Bar Maze,
55560,Joe Robbins,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Milo, Maine",,,,Bissell Brothers Three Rivers Kitchen,
55561,Yun Fuentes,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Philadelphia, Pennsylvania",,,,Bolo,
55566,Ope Amosu,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Houston, Texas",,,,ChòpnBlọk,
55571,Weiling Lim,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"San Francisco, California",,,,Dabao Singapore,
55575,Roberto Centeno,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Mesa, Arizona",,,,Espiritu,
55577,Sky Haneul Kim,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Providence, Rhode Island",,,,Gift Horse,
55585,Chanah Willis,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Birmingham, Alabama",,,,Last Call Baking,
55613,Jeff Workman,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Kansas City, Missouri",,,,The Campground,
55614,Zubair Mohajir,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2024,"Chicago, Illinois",,,,The Coach House by Wazwan,
55604,Masako Morishita,Restaurant & Chef,Emerging Chef of the Year,,,Winner,2024,"Washington, District of Columbia",,,,Perry's,
55761,The LEE Initiative,Restaurant & Chef,Humanitarian of the Year,,,Winner,2024,,,,,,
55762,Ruth Reichl,Restaurant & Chef,Lifetime Achievement,,,Winner,2024,,,,,,
55659,The Burque Bakehouse,Restaurant & Chef,Outstanding Bakery,,,Nominee,2024,"Albuquerque, New Mexico",,,,,
55676,JinJu Patisserie,Restaurant & Chef,Outstanding Bakery,,,Nominee,2024,"Portland, Oregon",,,,,
55695,Gusto Bread,Restaurant & Chef,Outstanding Bakery,,,Nominee,2024,"Long Beach, California",,,,,
55711,Mel the Bakery,Restaurant & Chef,Outstanding Bakery,,,Nominee,2024,"Hudson, New York",,,,,
55657,Make My Cake,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2024,"New York, New York",,,,,
55669,Koffeteria,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2024,"Houston, Texas",,,,,
55664,Shatila Bakery,Restaurant & Chef,Outstanding Bakery,,,Semifinalist,2024,"Dearborn, Michigan",,,,,
